TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y,DATE
Theft of Bicycle,2018,7,17,19,0,BURRARD ST / SMITHE ST,West End,490950.9629,5458837.6465,2018-07-17T00:00:00Z
Theft of Bicycle,2022,8,4,0,18,BURRARD ST / SMITHE ST,West End,490950.9629,5458837.6465,2022-08-04T00:00:00Z
Theft of Bicycle,2014,8,24,16,0,BURRARD ST / W 10TH AVE,Fairview,489392.3062,5456675.3239,2014-08-24T00:00:00Z
Theft of Bicycle,2006,11,27,20,0,BURRARD ST / W 11TH AVE,Fairview,489389.7803,5456572.7849,2006-11-27T00:00:00Z
Theft of Bicycle,2007,10,23,22,33,BURRARD ST / W 11TH AVE,Fairview,489389.7804,5456572.7852,2007-10-23T00:00:00Z
Theft of Bicycle,2021,3,29,23,0,BURRARD ST / W 13TH AVE,Fairview,489383.9259,5456363.0394,2021-03-29T00:00:00Z
Theft of Bicycle,2006,7,2,2,0,BURRARD ST / W 14TH AVE,Fairview,489381.2613,5456264.2139,2006-07-02T00:00:00Z
Theft of Bicycle,2009,7,30,18,0,BURRARD ST / W 15TH AVE,Fairview,489378.4807,5456158.0735,2009-07-30T00:00:00Z
Theft of Bicycle,2004,3,11,13,30,BURRARD ST / W 1ST AVE,Fairview,489416.7506,5457555.338,2004-03-11T00:00:00Z
Theft of Bicycle,2008,4,13,16,0,BURRARD ST / W 1ST AVE,Fairview,489416.7506,5457555.338,2008-04-13T00:00:00Z
Theft of Bicycle,2012,7,11,9,0,BURRARD ST / W 1ST AVE,Fairview,489416.7506,5457555.338,2012-07-11T00:00:00Z
Theft of Bicycle,2018,4,25,15,0,BURRARD ST / W 1ST AVE,Fairview,489416.7508,5457555.3382,2018-04-25T00:00:00Z
Theft of Bicycle,2006,6,30,14,0,BURRARD ST / W 2ND AVE,Fairview,489410.902,5457457.1521,2006-06-30T00:00:00Z
Theft of Bicycle,2009,9,25,15,0,BURRARD ST / W 3RD AVE,Fairview,489408.2689,5457359.1267,2009-09-25T00:00:00Z
Theft of Bicycle,2006,8,31,14,2,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2006-08-31T00:00:00Z
Theft of Bicycle,2007,7,21,17,44,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2007-07-21T00:00:00Z
Theft of Bicycle,2007,8,7,19,0,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2007-08-07T00:00:00Z
Theft of Bicycle,2008,7,9,1,0,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2008-07-09T00:00:00Z
Theft of Bicycle,2009,8,21,15,50,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2009-08-21T00:00:00Z
Theft of Bicycle,2009,9,21,18,0,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2009-09-21T00:00:00Z
Theft of Bicycle,2010,7,18,15,0,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2010-07-18T00:00:00Z
Theft of Bicycle,2010,11,3,23,0,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2010-11-03T00:00:00Z
Theft of Bicycle,2014,9,19,21,30,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2014-09-19T00:00:00Z
Theft of Bicycle,2016,7,2,3,30,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2016-07-02T00:00:00Z
Theft of Bicycle,2020,7,25,12,0,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245,2020-07-25T00:00:00Z
Theft of Bicycle,2019,6,18,16,30,BURRARD ST / W 5TH AVE,Fairview,489404.2638,5457164.7192,2019-06-18T00:00:00Z
Theft of Bicycle,2010,10,15,19,0,BURRARD ST / W 5TH AVE,Fairview,489404.2643,5457164.7189,2010-10-15T00:00:00Z
Theft of Bicycle,2011,7,31,19,0,BURRARD ST / W 5TH AVE,Fairview,489404.2643,5457164.7189,2011-07-31T00:00:00Z
Theft of Bicycle,2013,8,18,1,30,BURRARD ST / W 5TH AVE,Fairview,489404.2643,5457164.7189,2013-08-18T00:00:00Z
Theft of Bicycle,2016,2,25,17,0,BURRARD ST / W 5TH AVE,Fairview,489404.2643,5457164.7189,2016-02-25T00:00:00Z
Theft of Bicycle,2012,9,21,19,0,BURRARD ST / W 6TH AVE,Fairview,489402.7805,5457070.449,2012-09-21T00:00:00Z
Theft of Bicycle,2012,8,10,15,35,BURRARD ST / W 8TH AVE,Fairview,489396.9671,5456885.2275,2012-08-10T00:00:00Z
Theft of Bicycle,2013,10,16,13,0,BURRARD ST / W 8TH AVE,Fairview,489396.9671,5456885.2275,2013-10-16T00:00:00Z
Theft of Bicycle,2003,9,14,10,5,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2003-09-14T00:00:00Z
Theft of Bicycle,2006,1,23,18,30,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2006-01-23T00:00:00Z
Theft of Bicycle,2007,8,16,20,0,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2007-08-16T00:00:00Z
Theft of Bicycle,2008,8,18,15,30,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2008-08-18T00:00:00Z
Theft of Bicycle,2010,5,6,8,30,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2010-05-06T00:00:00Z
Theft of Bicycle,2011,5,24,19,0,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2011-05-24T00:00:00Z
Theft of Bicycle,2012,11,27,16,26,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2012-11-27T00:00:00Z
Theft of Bicycle,2012,12,3,8,0,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2012-12-03T00:00:00Z
Theft of Bicycle,2013,6,18,23,0,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2013-06-18T00:00:00Z
Theft of Bicycle,2013,8,1,20,20,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2013-08-01T00:00:00Z
Theft of Bicycle,2015,6,19,7,30,BURRARD ST / W BROADWAY AVE,Fairview,489395.3769,5456781.1525,2015-06-19T00:00:00Z
Theft of Bicycle,2017,12,4,9,0,BURRARD ST / W BROADWAY AVE,Fairview,489395.3772,5456781.1522,2017-12-04T00:00:00Z
Theft of Bicycle,2019,4,12,15,15,BURRARD ST / W BROADWAY AVE,Fairview,489395.3772,5456781.1522,2019-04-12T00:00:00Z
Theft of Bicycle,2006,10,5,8,45,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2006-10-05T00:00:00Z
Theft of Bicycle,2011,8,18,17,0,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2011-08-18T00:00:00Z
Theft of Bicycle,2013,7,18,9,0,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2013-07-18T00:00:00Z
Theft of Bicycle,2014,7,8,15,30,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2014-07-08T00:00:00Z
Theft of Bicycle,2014,7,15,8,0,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2014-07-15T00:00:00Z
Theft of Bicycle,2014,9,28,18,0,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2014-09-28T00:00:00Z
Theft of Bicycle,2015,6,30,17,0,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2015-06-30T00:00:00Z
Theft of Bicycle,2015,7,25,11,45,BURRARD ST / W CORDOVA ST,Central Business District,491550.3152,5459441.3292,2015-07-25T00:00:00Z
Theft of Bicycle,2017,9,15,19,15,BURRARD ST / W CORDOVA ST,Central Business District,491550.3179,5459441.3252,2017-09-15T00:00:00Z
Theft of Bicycle,2018,8,1,20,10,BURRARD ST / W CORDOVA ST,Central Business District,491550.3179,5459441.3252,2018-08-01T00:00:00Z
Theft of Bicycle,2019,7,12,15,0,BURRARD ST / W CORDOVA ST,Central Business District,491550.3179,5459441.3252,2019-07-12T00:00:00Z
Theft of Bicycle,2003,4,18,9,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2003-04-18T00:00:00Z
Theft of Bicycle,2004,7,16,16,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2004-07-16T00:00:00Z
Theft of Bicycle,2005,5,11,19,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2005-05-11T00:00:00Z
Theft of Bicycle,2007,2,13,12,30,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2007-02-13T00:00:00Z
Theft of Bicycle,2007,10,19,18,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2007-10-19T00:00:00Z
Theft of Bicycle,2008,8,8,9,43,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2008-08-08T00:00:00Z
Theft of Bicycle,2008,9,18,8,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2008-09-18T00:00:00Z
Theft of Bicycle,2009,2,22,8,30,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2009-02-22T00:00:00Z
Theft of Bicycle,2010,9,11,13,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2010-09-11T00:00:00Z
Theft of Bicycle,2011,7,19,11,45,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2011-07-19T00:00:00Z
Theft of Bicycle,2013,7,18,11,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2013-07-18T00:00:00Z
Theft of Bicycle,2013,8,8,15,30,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2013-08-08T00:00:00Z
Theft of Bicycle,2015,3,16,10,0,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2015-03-16T00:00:00Z
Theft of Bicycle,2016,5,11,7,30,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2016-05-11T00:00:00Z
Theft of Bicycle,2019,12,1,11,18,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2019-12-01T00:00:00Z
Theft of Bicycle,2020,8,1,20,30,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2020-08-01T00:00:00Z
Theft of Bicycle,2020,8,9,11,44,BURRARD ST / W GEORGIA ST,West End,491193.2022,5459080.028,2020-08-09T00:00:00Z
Theft of Bicycle,2017,9,27,16,0,BURRARD ST / W HASTINGS ST,Central Business District,491494.5414,5459386.9078,2017-09-27T00:00:00Z
Theft of Bicycle,2005,7,31,15,0,BURRARD ST / W HASTINGS ST,Central Business District,491494.5416,5459386.908,2005-07-31T00:00:00Z
Theft of Bicycle,2011,11,16,11,45,BURRARD ST / W HASTINGS ST,Central Business District,491494.5416,5459386.908,2011-11-16T00:00:00Z
Theft of Bicycle,2013,3,15,6,30,BURRARD ST / W HASTINGS ST,Central Business District,491494.5416,5459386.908,2013-03-15T00:00:00Z
Theft of Bicycle,2014,7,16,9,0,BURRARD ST / W HASTINGS ST,Central Business District,491494.5416,5459386.908,2014-07-16T00:00:00Z
Theft of Bicycle,2015,10,16,19,0,BURRARD ST / W HASTINGS ST,Central Business District,491494.5416,5459386.908,2015-10-16T00:00:00Z
Theft of Bicycle,2016,8,11,12,0,BURRARD ST / W HASTINGS ST,Central Business District,491494.5416,5459386.908,2016-08-11T00:00:00Z
Theft of Bicycle,2017,7,20,7,0,BURRARD ST / W PENDER ST,Central Business District,491426.8765,5459318.3757,2017-07-20T00:00:00Z
Theft of Bicycle,2007,5,10,12,34,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2007-05-10T00:00:00Z
Theft of Bicycle,2007,9,6,9,39,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2007-09-06T00:00:00Z
Theft of Bicycle,2009,9,14,19,45,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2009-09-14T00:00:00Z
Theft of Bicycle,2010,8,3,8,0,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2010-08-03T00:00:00Z
Theft of Bicycle,2012,9,15,5,55,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2012-09-15T00:00:00Z
Theft of Bicycle,2014,4,26,7,0,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2014-04-26T00:00:00Z
Theft of Bicycle,2015,6,18,10,0,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2015-06-18T00:00:00Z
Theft of Bicycle,2019,8,10,3,0,BURRARD ST / W PENDER ST,Central Business District,491426.8767,5459318.3762,2019-08-10T00:00:00Z
Theft of Bicycle,2007,7,7,0,0,BUTE ST / COMOX ST,West End,490454.8515,5458946.3877,2007-07-07T00:00:00Z
Theft of Bicycle,2008,7,12,4,27,BUTE ST / COMOX ST,West End,490454.8515,5458946.3877,2008-07-12T00:00:00Z
Theft of Bicycle,2013,8,8,20,0,BUTE ST / COMOX ST,West End,490454.8515,5458946.3877,2013-08-08T00:00:00Z
Theft of Bicycle,2015,3,15,1,0,BUTE ST / COMOX ST,West End,490454.8515,5458946.3877,2015-03-15T00:00:00Z
Theft of Bicycle,2003,3,17,0,0,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619,2003-03-17T00:00:00Z
Theft of Bicycle,2003,7,15,14,50,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619,2003-07-15T00:00:00Z
Theft of Bicycle,2004,3,19,20,20,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619,2004-03-19T00:00:00Z
Theft of Bicycle,2007,6,22,3,11,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619,2007-06-22T00:00:00Z
Theft of Bicycle,2008,6,13,21,0,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619,2008-06-13T00:00:00Z
Theft of Bicycle,2010,6,25,21,30,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619,2010-06-25T00:00:00Z
Theft of Bicycle,2016,9,9,23,0,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619,2016-09-09T00:00:00Z
Theft of Bicycle,2017,8,5,23,30,BUTE ST / DAVIE ST,West End,490301.4017,5458792.1624,2017-08-05T00:00:00Z
Theft of Bicycle,2018,11,30,22,0,BUTE ST / DAVIE ST,West End,490301.4017,5458792.1624,2018-11-30T00:00:00Z
Theft of Bicycle,2022,7,28,19,26,BUTE ST / DAVIE ST,West End,490301.4017,5458792.1624,2022-07-28T00:00:00Z
Theft of Bicycle,2006,10,11,14,0,BUTE ST / HARO ST,West End,490688.2178,5459182.2371,2006-10-11T00:00:00Z
Theft of Bicycle,2005,7,31,1,0,BUTE ST / HARWOOD ST,West End,490145.2735,5458633.7429,2005-07-31T00:00:00Z
Theft of Bicycle,2016,5,12,23,0,BUTE ST / HARWOOD ST,West End,490145.2735,5458633.7429,2016-05-12T00:00:00Z
Theft of Bicycle,2019,6,29,10,45,BUTE ST / MELVILLE ST,Central Business District,490968.6889,5459463.5653,2019-06-29T00:00:00Z
Theft of Bicycle,2003,9,1,15,0,BUTE ST / MELVILLE ST,Central Business District,490968.6892,5459463.5655,2003-09-01T00:00:00Z
Theft of Bicycle,2004,8,19,12,15,BUTE ST / MELVILLE ST,Central Business District,490968.6892,5459463.5655,2004-08-19T00:00:00Z
Theft of Bicycle,2007,8,4,14,30,BUTE ST / MELVILLE ST,Central Business District,490968.6892,5459463.5655,2007-08-04T00:00:00Z
Theft of Bicycle,2012,8,2,13,0,BUTE ST / MELVILLE ST,Central Business District,490968.6892,5459463.5655,2012-08-02T00:00:00Z
Theft of Bicycle,2013,8,16,8,0,BUTE ST / MELVILLE ST,Central Business District,490968.6892,5459463.5655,2013-08-16T00:00:00Z
Theft of Bicycle,2014,6,26,14,0,BUTE ST / MELVILLE ST,Central Business District,490968.6892,5459463.5655,2014-06-26T00:00:00Z
Theft of Bicycle,2016,10,25,10,55,BUTE ST / MELVILLE ST,Central Business District,490968.6892,5459463.5655,2016-10-25T00:00:00Z
Theft of Bicycle,2015,7,21,21,0,BUTE ST / NELSON ST,West End,490531.2674,5459023.2526,2015-07-21T00:00:00Z
Theft of Bicycle,2016,5,12,0,0,BUTE ST / NELSON ST,West End,490531.2674,5459023.2526,2016-05-12T00:00:00Z
Theft of Bicycle,2010,7,27,8,0,BUTE ST / PACIFIC ST,West End,490066.9359,5458553.9408,2010-07-27T00:00:00Z
Theft of Bicycle,2012,8,5,22,30,BUTE ST / PACIFIC ST,West End,490066.9359,5458553.9408,2012-08-05T00:00:00Z
Theft of Bicycle,2015,5,31,20,39,BUTE ST / PENDRELL ST,West End,490376.2491,5458872.2069,2015-05-31T00:00:00Z
Theft of Bicycle,2018,5,5,20,1,BUTE ST / ROBSON ST,West End,490767.2446,5459254.5984,2018-05-05T00:00:00Z
Theft of Bicycle,2020,3,22,15,0,BUTE ST / ROBSON ST,West End,490767.2446,5459254.5984,2020-03-22T00:00:00Z
Theft of Bicycle,2005,9,24,15,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2005-09-24T00:00:00Z
Theft of Bicycle,2005,10,3,13,50,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2005-10-03T00:00:00Z
Theft of Bicycle,2006,4,9,12,30,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2006-04-09T00:00:00Z
Theft of Bicycle,2007,4,6,19,20,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2007-04-06T00:00:00Z
Theft of Bicycle,2008,12,5,18,30,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2008-12-05T00:00:00Z
Theft of Bicycle,2009,7,30,20,57,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2009-07-30T00:00:00Z
Theft of Bicycle,2013,5,26,10,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2013-05-26T00:00:00Z
Theft of Bicycle,2014,10,9,1,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2014-10-09T00:00:00Z
Theft of Bicycle,2015,4,28,19,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2015-04-28T00:00:00Z
Theft of Bicycle,2015,6,13,14,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2015-06-13T00:00:00Z
Theft of Bicycle,2019,6,23,12,10,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2019-06-23T00:00:00Z
Theft of Bicycle,2019,7,23,13,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2019-07-23T00:00:00Z
Theft of Bicycle,2020,9,29,19,45,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2020-09-29T00:00:00Z
Theft of Bicycle,2021,9,2,11,45,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2021-09-02T00:00:00Z
Theft of Bicycle,2022,5,11,23,40,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984,2022-05-11T00:00:00Z
Theft of Bicycle,2008,6,2,7,30,BUTE ST / W CORDOVA ST,Central Business District,491123.0357,5459615.2405,2008-06-02T00:00:00Z
Theft of Bicycle,2014,7,19,16,0,BUTE ST / W CORDOVA ST,Central Business District,491123.0357,5459615.2405,2014-07-19T00:00:00Z
Theft of Bicycle,2005,6,20,17,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2005-06-20T00:00:00Z
Theft of Bicycle,2005,11,17,16,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2005-11-17T00:00:00Z
Theft of Bicycle,2006,2,12,14,30,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2006-02-12T00:00:00Z
Theft of Bicycle,2009,5,26,23,15,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2009-05-26T00:00:00Z
Theft of Bicycle,2009,8,23,11,30,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2009-08-23T00:00:00Z
Theft of Bicycle,2010,5,17,13,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2010-05-17T00:00:00Z
Theft of Bicycle,2011,7,23,16,30,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2011-07-23T00:00:00Z
Theft of Bicycle,2012,6,19,13,30,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2012-06-19T00:00:00Z
Theft of Bicycle,2014,5,24,1,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2014-05-24T00:00:00Z
Theft of Bicycle,2015,5,4,18,30,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2015-05-04T00:00:00Z
Theft of Bicycle,2015,6,6,9,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2015-06-06T00:00:00Z
Theft of Bicycle,2016,4,20,16,7,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2016-04-20T00:00:00Z
Theft of Bicycle,2016,5,11,7,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591,2016-05-11T00:00:00Z
Theft of Bicycle,2018,6,28,21,20,BUTE ST / W GEORGIA ST,West End,490885.845,5459383.6592,2018-06-28T00:00:00Z
Theft of Bicycle,2017,12,15,8,30,BUTE ST / W HASTINGS ST,Central Business District,491073.0496,5459567.7935,2017-12-15T00:00:00Z
Theft of Bicycle,2007,7,11,9,0,BUTE ST / W HASTINGS ST,Central Business District,491073.0521,5459567.7958,2007-07-11T00:00:00Z
Theft of Bicycle,2021,7,12,15,18,BUTE ST / W HASTINGS ST,Central Business District,491073.0521,5459567.7958,2021-07-12T00:00:00Z
Theft of Bicycle,2007,8,3,16,30,BUTE ST / W PENDER ST,Central Business District,491027.554,5459520.0552,2007-08-03T00:00:00Z
Theft of Bicycle,2012,7,4,17,33,BUTE ST / W PENDER ST,Central Business District,491027.554,5459520.0552,2012-07-04T00:00:00Z
Theft of Bicycle,2012,9,5,12,0,BUTE ST / W PENDER ST,Central Business District,491027.554,5459520.0552,2012-09-05T00:00:00Z
Theft of Bicycle,2013,6,19,22,0,BUTE ST / W PENDER ST,Central Business District,491027.554,5459520.0552,2013-06-19T00:00:00Z
Theft of Bicycle,2016,5,1,14,0,BUTE ST / W PENDER ST,Central Business District,491027.554,5459520.0552,2016-05-01T00:00:00Z
Theft of Bicycle,2016,5,1,16,0,BUTE ST / W PENDER ST,Central Business District,491027.554,5459520.0552,2016-05-01T00:00:00Z
Theft of Bicycle,2022,8,6,12,10,BUTE ST / W PENDER ST,Central Business District,491027.5544,5459520.0552,2022-08-06T00:00:00Z
Theft of Bicycle,2005,10,4,14,0,CAMBIE ST / DUNSMUIR ST,Central Business District,491886.364,5458643.0934,2005-10-04T00:00:00Z
Theft of Bicycle,2013,6,4,10,0,CAMBIE ST / EXPO BLVD,Central Business District,491329.162,5457991.4599,2013-06-04T00:00:00Z
Theft of Bicycle,2005,7,16,10,15,CAMBIE ST / MARINASIDE CRES,Central Business District,491642.617,5457870.332,2005-07-16T00:00:00Z
Theft of Bicycle,2003,8,25,14,30,CAMBIE ST / NELSON ST,Central Business District,491405.1811,5458158.2746,2003-08-25T00:00:00Z
Theft of Bicycle,2007,8,2,10,0,CAMBIE ST / NELSON ST,Central Business District,491405.1811,5458158.2746,2007-08-02T00:00:00Z
Theft of Bicycle,2009,8,13,13,0,CAMBIE ST / NELSON ST,Central Business District,491405.1811,5458158.2746,2009-08-13T00:00:00Z
Theft of Bicycle,2009,9,17,13,18,CAMBIE ST / NELSON ST,Central Business District,491405.1811,5458158.2746,2009-09-17T00:00:00Z
Theft of Bicycle,2012,11,8,18,30,CAMBIE ST / NELSON ST,Central Business District,491405.1811,5458158.2746,2012-11-08T00:00:00Z
Theft of Bicycle,2017,8,29,18,30,CAMBIE ST / ROBSON ST,Central Business District,491638.2791,5458390.1404,2017-08-29T00:00:00Z
Theft of Bicycle,2017,9,28,18,0,CAMBIE ST / ROBSON ST,Central Business District,491638.2791,5458390.1404,2017-09-28T00:00:00Z
Theft of Bicycle,2018,5,6,21,0,CAMBIE ST / ROBSON ST,Central Business District,491638.2791,5458390.1404,2018-05-06T00:00:00Z
Theft of Bicycle,2011,10,18,23,0,CAMBIE ST / ROBSON ST,Central Business District,491638.2792,5458390.14,2011-10-18T00:00:00Z
Theft of Bicycle,2012,4,19,21,0,CAMBIE ST / ROBSON ST,Central Business District,491638.2792,5458390.14,2012-04-19T00:00:00Z
Theft of Bicycle,2012,6,8,14,0,CAMBIE ST / ROBSON ST,Central Business District,491638.2792,5458390.14,2012-06-08T00:00:00Z
Theft of Bicycle,2012,8,14,12,37,CAMBIE ST / ROBSON ST,Central Business District,491638.2792,5458390.14,2012-08-14T00:00:00Z
Theft of Bicycle,2012,9,2,23,0,CAMBIE ST / ROBSON ST,Central Business District,491638.2792,5458390.14,2012-09-02T00:00:00Z
Theft of Bicycle,2014,9,28,16,0,CAMBIE ST / ROBSON ST,Central Business District,491638.2792,5458390.14,2014-09-28T00:00:00Z
Theft of Bicycle,2019,4,12,9,0,CAMBIE ST / SMITHE ST,Central Business District,491519.9402,5458274.4849,2019-04-12T00:00:00Z
Theft of Bicycle,2019,12,10,11,45,CAMBIE ST / SMITHE ST,Central Business District,491519.9402,5458274.4849,2019-12-10T00:00:00Z
Theft of Bicycle,2022,11,27,4,0,CAMBIE ST / SMITHE ST,Central Business District,491519.9402,5458274.4849,2022-11-27T00:00:00Z
Theft of Bicycle,2003,9,6,12,35,CAMBIE ST / SMITHE ST,Central Business District,491519.9437,5458274.4812,2003-09-06T00:00:00Z
Theft of Bicycle,2008,7,2,12,0,CAMBIE ST / SMITHE ST,Central Business District,491519.9437,5458274.4812,2008-07-02T00:00:00Z
Theft of Bicycle,2012,8,20,9,0,CAMBIE ST / SMITHE ST,Central Business District,491519.9437,5458274.4812,2012-08-20T00:00:00Z
Theft of Bicycle,2013,9,13,9,0,CAMBIE ST / SMITHE ST,Central Business District,491519.9437,5458274.4812,2013-09-13T00:00:00Z
Theft of Bicycle,2020,11,3,19,0,CAMBIE ST / SMITHE ST,Central Business District,491519.9437,5458274.4812,2020-11-03T00:00:00Z
Theft of Bicycle,2016,11,1,8,30,CAMBIE ST / SW MARINE DR,Marpole,491461.7771,5450810.0599,2016-11-01T00:00:00Z
Theft of Bicycle,2017,8,8,11,45,CAMBIE ST / SW MARINE DR,Marpole,491461.7771,5450810.0599,2017-08-08T00:00:00Z
Theft of Bicycle,2018,4,10,22,3,CAMBIE ST / SW MARINE DR,Marpole,491461.7771,5450810.0599,2018-04-10T00:00:00Z
